county_fips,NAME,variable,estimate
13039,"Camden County, Georgia",female,25736
13039,"Camden County, Georgia",age_median,32.8
13039,"Camden County, Georgia",population,53231
13039,"Camden County, Georgia",black,9997
13039,"Camden County, Georgia",college_grad,5080
13039,"Camden County, Georgia",median_household_income,56951
13043,"Candler County, Georgia",female,5473
13043,"Candler County, Georgia",age_median,38.7
13043,"Candler County, Georgia",population,10812
13043,"Candler County, Georgia",black,2743
13043,"Candler County, Georgia",college_grad,680
13043,"Candler County, Georgia",median_household_income,33736
13045,"Carroll County, Georgia",female,60159
13045,"Carroll County, Georgia",age_median,34.8
13045,"Carroll County, Georgia",population,117183
13045,"Carroll County, Georgia",black,22664
13045,"Carroll County, Georgia",college_grad,10093
13045,"Carroll County, Georgia",median_household_income,53737
13047,"Catoosa County, Georgia",female,34700
13047,"Catoosa County, Georgia",age_median,40.4
13047,"Catoosa County, Georgia",population,66700
13047,"Catoosa County, Georgia",black,1497
13047,"Catoosa County, Georgia",college_grad,6795
13047,"Catoosa County, Georgia",median_household_income,56235
13049,"Charlton County, Georgia",female,5585
13049,"Charlton County, Georgia",age_median,41.2
13049,"Charlton County, Georgia",population,13040
13049,"Charlton County, Georgia",black,3419
13049,"Charlton County, Georgia",college_grad,355
13049,"Charlton County, Georgia",median_household_income,41961
13051,"Chatham County, Georgia",female,149617
13051,"Chatham County, Georgia",age_median,35.6
13051,"Chatham County, Georgia",population,288496
13051,"Chatham County, Georgia",black,115023
13051,"Chatham County, Georgia",college_grad,40221
13051,"Chatham County, Georgia",median_household_income,56842
13053,"Chattahoochee County, Georgia",female,3685
13053,"Chattahoochee County, Georgia",age_median,24.5
13053,"Chattahoochee County, Georgia",population,10560
13053,"Chattahoochee County, Georgia",black,2270
13053,"Chattahoochee County, Georgia",college_grad,1072
13053,"Chattahoochee County, Georgia",median_household_income,47096
13055,"Chattooga County, Georgia",female,11954
13055,"Chattooga County, Georgia",age_median,39.4
13055,"Chattooga County, Georgia",population,24812
13055,"Chattooga County, Georgia",black,2593
13055,"Chattooga County, Georgia",college_grad,904
13055,"Chattooga County, Georgia",median_household_income,36807
13057,"Cherokee County, Georgia",female,125707
13057,"Cherokee County, Georgia",age_median,38.7
13057,"Cherokee County, Georgia",population,247515
13057,"Cherokee County, Georgia",black,17274
13057,"Cherokee County, Georgia",college_grad,43946
13057,"Cherokee County, Georgia",median_household_income,82740
13059,"Clarke County, Georgia",female,66131
13059,"Clarke County, Georgia",age_median,28
13059,"Clarke County, Georgia",population,126176
13059,"Clarke County, Georgia",black,35215
13059,"Clarke County, Georgia",college_grad,15656
13059,"Clarke County, Georgia",median_household_income,38623
13061,"Clay County, Georgia",female,1524
13061,"Clay County, Georgia",age_median,49.8
13061,"Clay County, Georgia",population,2951
13061,"Clay County, Georgia",black,1841
13061,"Clay County, Georgia",college_grad,196
13061,"Clay County, Georgia",median_household_income,22325
13063,"Clayton County, Georgia",female,150782
13063,"Clayton County, Georgia",age_median,32.5
13063,"Clayton County, Georgia",population,283538
13063,"Clayton County, Georgia",black,196495
13063,"Clayton County, Georgia",college_grad,22603
13063,"Clayton County, Georgia",median_household_income,47864
13065,"Clinch County, Georgia",female,3306
13065,"Clinch County, Georgia",age_median,39.9
13065,"Clinch County, Georgia",population,6686
13065,"Clinch County, Georgia",black,1900
13065,"Clinch County, Georgia",college_grad,261
13065,"Clinch County, Georgia",median_household_income,27658
13067,"Cobb County, Georgia",female,387679
13067,"Cobb County, Georgia",age_median,36.7
13067,"Cobb County, Georgia",population,751218
13067,"Cobb County, Georgia",black,207059
13067,"Cobb County, Georgia",college_grad,151687
13067,"Cobb County, Georgia",median_household_income,77932
13069,"Coffee County, Georgia",female,20866
13069,"Coffee County, Georgia",age_median,36.3
13069,"Coffee County, Georgia",population,43021
13069,"Coffee County, Georgia",black,12261
13069,"Coffee County, Georgia",college_grad,2206
13069,"Coffee County, Georgia",median_household_income,40859
13071,"Colquitt County, Georgia",female,22982
13071,"Colquitt County, Georgia",age_median,36.8
13071,"Colquitt County, Georgia",population,45486
13071,"Colquitt County, Georgia",black,10622
13071,"Colquitt County, Georgia",college_grad,1984
13071,"Colquitt County, Georgia",median_household_income,36435
13073,"Columbia County, Georgia",female,76935
13073,"Columbia County, Georgia",age_median,36.9
13073,"Columbia County, Georgia",population,150705
13073,"Columbia County, Georgia",black,25127
13073,"Columbia County, Georgia",college_grad,22482
13073,"Columbia County, Georgia",median_household_income,82339
13075,"Cook County, Georgia",female,8953
13075,"Cook County, Georgia",age_median,37.3
13075,"Cook County, Georgia",population,17177
13075,"Cook County, Georgia",black,4631
13075,"Cook County, Georgia",college_grad,951
13075,"Cook County, Georgia",median_household_income,41854
13077,"Coweta County, Georgia",female,73516
13077,"Coweta County, Georgia",age_median,39
13077,"Coweta County, Georgia",population,143260
13077,"Coweta County, Georgia",black,25618
13077,"Coweta County, Georgia",college_grad,19640
13077,"Coweta County, Georgia",median_household_income,75913
13079,"Crawford County, Georgia",female,5841
13079,"Crawford County, Georgia",age_median,44.4
13079,"Crawford County, Georgia",population,12325
13079,"Crawford County, Georgia",black,2708
13079,"Crawford County, Georgia",college_grad,458
13079,"Crawford County, Georgia",median_household_income,46283
13081,"Crisp County, Georgia",female,11755
13081,"Crisp County, Georgia",age_median,38.5
13081,"Crisp County, Georgia",population,22713
13081,"Crisp County, Georgia",black,10344
13081,"Crisp County, Georgia",college_grad,1356
13081,"Crisp County, Georgia",median_household_income,36042
13083,"Dade County, Georgia",female,8284
13083,"Dade County, Georgia",age_median,42.6
13083,"Dade County, Georgia",population,16197
13083,"Dade County, Georgia",black,134
13083,"Dade County, Georgia",college_grad,1191
13083,"Dade County, Georgia",median_household_income,42581
13085,"Dawson County, Georgia",female,12312
13085,"Dawson County, Georgia",age_median,43.6
13085,"Dawson County, Georgia",population,24536
13085,"Dawson County, Georgia",black,258
13085,"Dawson County, Georgia",college_grad,3410
13085,"Dawson County, Georgia",median_household_income,66281
13087,"Decatur County, Georgia",female,13859
13087,"Decatur County, Georgia",age_median,37.8
13087,"Decatur County, Georgia",population,26682
13087,"Decatur County, Georgia",black,11225
13087,"Decatur County, Georgia",college_grad,1417
13087,"Decatur County, Georgia",median_household_income,41481
13089,"DeKalb County, Georgia",female,395045
13089,"DeKalb County, Georgia",age_median,35.8
13089,"DeKalb County, Georgia",population,749323
13089,"DeKalb County, Georgia",black,404889
13089,"DeKalb County, Georgia",college_grad,129021
13089,"DeKalb County, Georgia",median_household_income,62399
13091,"Dodge County, Georgia",female,9871
13091,"Dodge County, Georgia",age_median,41.8
13091,"Dodge County, Georgia",population,20829
13091,"Dodge County, Georgia",black,5987
13091,"Dodge County, Georgia",college_grad,1475
13091,"Dodge County, Georgia",median_household_income,39302
13093,"Dooly County, Georgia",female,6303
13093,"Dooly County, Georgia",age_median,43.2
13093,"Dooly County, Georgia",population,13736
13093,"Dooly County, Georgia",black,6741
13093,"Dooly County, Georgia",college_grad,782
13093,"Dooly County, Georgia",median_household_income,37340
13095,"Dougherty County, Georgia",female,48270
13095,"Dougherty County, Georgia",age_median,35.6
13095,"Dougherty County, Georgia",population,89703
13095,"Dougherty County, Georgia",black,62417
13095,"Dougherty County, Georgia",college_grad,6829
13095,"Dougherty County, Georgia",median_household_income,39584
13097,"Douglas County, Georgia",female,75025
13097,"Douglas County, Georgia",age_median,36.5
13097,"Douglas County, Georgia",population,143316
13097,"Douglas County, Georgia",black,67249
13097,"Douglas County, Georgia",college_grad,16368
13097,"Douglas County, Georgia",median_household_income,63835
13099,"Early County, Georgia",female,5519
13099,"Early County, Georgia",age_median,39.9
13099,"Early County, Georgia",population,10312
13099,"Early County, Georgia",black,5409
13099,"Early County, Georgia",college_grad,725
13099,"Early County, Georgia",median_household_income,30640
13101,"Echols County, Georgia",female,2093
13101,"Echols County, Georgia",age_median,40.6
13101,"Echols County, Georgia",population,3981
13101,"Echols County, Georgia",black,79
13101,"Echols County, Georgia",college_grad,166
13101,"Echols County, Georgia",median_household_income,39494
13103,"Effingham County, Georgia",female,30523
13103,"Effingham County, Georgia",age_median,36
13103,"Effingham County, Georgia",population,60477
13103,"Effingham County, Georgia",black,8050
13103,"Effingham County, Georgia",college_grad,5186
13103,"Effingham County, Georgia",median_household_income,66822
13105,"Elbert County, Georgia",female,9961
13105,"Elbert County, Georgia",age_median,42.6
13105,"Elbert County, Georgia",population,19166
13105,"Elbert County, Georgia",black,5727
13105,"Elbert County, Georgia",college_grad,926
13105,"Elbert County, Georgia",median_household_income,38678
13107,"Emanuel County, Georgia",female,11486
13107,"Emanuel County, Georgia",age_median,36.9
13107,"Emanuel County, Georgia",population,22533
13107,"Emanuel County, Georgia",black,7636
13107,"Emanuel County, Georgia",college_grad,948
13107,"Emanuel County, Georgia",median_household_income,37453
13109,"Evans County, Georgia",female,5397
13109,"Evans County, Georgia",age_median,37.6
13109,"Evans County, Georgia",population,10687
13109,"Evans County, Georgia",black,3175
13109,"Evans County, Georgia",college_grad,649
13109,"Evans County, Georgia",median_household_income,42607
13111,"Fannin County, Georgia",female,13076
13111,"Fannin County, Georgia",age_median,52.1
13111,"Fannin County, Georgia",population,25395
13111,"Fannin County, Georgia",black,63
13111,"Fannin County, Georgia",college_grad,2632
13111,"Fannin County, Georgia",median_household_income,47997
13113,"Fayette County, Georgia",female,57857
13113,"Fayette County, Georgia",age_median,43.4
13113,"Fayette County, Georgia",population,112303
13113,"Fayette County, Georgia",black,25506
13113,"Fayette County, Georgia",college_grad,22065
13113,"Fayette County, Georgia",median_household_income,90145
13115,"Floyd County, Georgia",female,50260
13115,"Floyd County, Georgia",age_median,38.3
13115,"Floyd County, Georgia",population,97369
13115,"Floyd County, Georgia",black,13576
13115,"Floyd County, Georgia",college_grad,7508
13115,"Floyd County, Georgia",median_household_income,48336
13117,"Forsyth County, Georgia",female,114856
13117,"Forsyth County, Georgia",age_median,38.5
13117,"Forsyth County, Georgia",population,228383
13117,"Forsyth County, Georgia",black,8013
13117,"Forsyth County, Georgia",college_grad,51327
13117,"Forsyth County, Georgia",median_household_income,107218
13119,"Franklin County, Georgia",female,11650
13119,"Franklin County, Georgia",age_median,41.2
13119,"Franklin County, Georgia",population,22766
13119,"Franklin County, Georgia",black,2119
13119,"Franklin County, Georgia",college_grad,1529
13119,"Franklin County, Georgia",median_household_income,42488
13121,"Fulton County, Georgia",female,534629
13121,"Fulton County, Georgia",age_median,35.5
13121,"Fulton County, Georgia",population,1036200
13121,"Fulton County, Georgia",black,456855
13121,"Fulton County, Georgia",college_grad,218463
